id,song_name,class,label,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
251,20172099_F1.mp3,fear,5,107.666015625,3384,307.6363636364,0.3239684105,0.3126752377,0.0977658108,0.5178078148,0.2672025298,0.0713971919,0.2532857549,0.1384906484,0.0191796597,0.7136164904,7.5062975883,56.3445053101,-12.6294469833,79.9968566895,6399.4970703125,0.0563267767,0.8213428855,0.6746041775,0.0435326695,0.0383096263,0.0014676274,2121.4508773531,861.7333337034,742584.338415499,2019.6005475924,604.0963233122,364932.367839322,19.6449512385,7.0657404759,49.9246884722,3896.031564181,2061.5336570232,4249921.01903934,0.6358095108,1.0022523257,1.0045097244,0.0105436977,0.0568138836,0.0032278174,0.1246898213,0.0600876078,0.0036105206,-9.34413765207864E-06,0.0496781208,0.0024679156,-1.62325268320274E-05,0.0147394547,0.0002172515,4.5290521542,1.3361762456,1.7853669593
252,201501004_F1.mp3,fear,5,198.7680288462,15505,360.5813953488,0.4984332323,0.3018802106,0.0911316574,0.4024446035,0.2903723183,0.0843160832,0.234546672,0.1682890133,0.028321192,0.4001709819,3.1088707447,9.6650772095,-4.1698317528,96.038444519,9223.3828125,0.0251117796,4.0221176147,16.1774311066,0.0374982655,0.0167752896,0.0002814103,1121.0103696496,1055.1179764956,1113273.94432413,1741.8129228729,742.1546355486,550793.503066306,19.7277414591,7.2547555864,52.6314786186,2195.8235426683,2483.2325397606,6166443.84652562,0.2943183066,0.373531197,0.1395255551,-0.0032915063,0.0830614807,0.0068992096,0.0520320012,0.0893149194,0.0079771548,-5.64718050100055E-07,0.0337753929,0.0011407773,2.36134565057E-06,0.0117091276,0.0001371037,2.4195192744,1.4451619249,2.0884929893
253,20172053_F2.mp3,fear,5,107.666015625,4623,231.15,0.2856448889,0.3087774813,0.0953435376,0.5173162107,0.2572269809,0.0661657197,0.2582823049,0.1289324797,0.0166235843,0.2690357268,1.647269845,2.7134978771,-11.1964635849,90.6819076538,8223.208984375,0.0334668644,2.0947391987,4.3879318237,0.0298217721,0.0191703495,0.0003675023,1242.2210502167,720.5761774168,519230.027460672,1386.6704483119,376.6554147741,141869.30147865,21.7596703945,8.8017802493,77.4713355573,2361.9055095472,1392.1898062216,1938192.45654735,0.3677407863,0.5358280007,0.2871116463,-0.0070626557,0.0697479449,0.0048647758,0.0786140843,0.0713224573,0.0050868929,-7.32813805370824E-06,0.0315771252,0.0009971149,-7.38094513508258E-06,0.0076711494,5.88465372857172E-05,8.6326631393,2.9529797777,8.7200895675
254,201501016_F2.mp3,fear,5,78.3025568182,2958,211.2857142857,0.3617204428,0.3066702783,0.0940466672,0.5246015873,0.2751539612,0.0757097023,0.2623160627,0.1205139684,0.0145236166,7.5715465546,88.2751846313,7792.5078125,0.0819820091,25.4302711487,646.6987304688,0.0117711099,2.6209452152,6.8693537712,0.169192791,0.0779484287,0.0060759578,2884.2526121094,801.621598767,642597.187609808,2716.7258059197,317.499833212,100806.144089658,21.202966756,7.4249133552,55.1293383327,6087.1588225093,1401.4021820186,1963928.07576633,1.8930186184,2.1299607592,4.5367328355,-0.0158814864,0.0559303313,0.003128202,0.1347202035,0.0815508526,0.0066505416,4.47510319645517E-06,0.1479689777,0.0218948163,-1.56016030814499E-05,0.069868356,0.0048815869,2.2860045351,1.3895251379,1.9307801088
255,201502014_F2.mp3,fear,5,95.703125,531,75.8571428571,0.429237783,0.2934014499,0.086084418,0.5042057442,0.2499235706,0.0624617912,0.255564265,0.1342394866,0.0180202398,0.8082926273,8.7703285217,76.9186630249,-3.5326185226,72.8116226196,5301.5322265625,0.0034856808,1.6257779598,2.6431541443,0.0523222052,0.0263548996,0.0006945807,1057.6105320752,470.2086570352,221096.181150833,1557.5348463352,468.960241628,219923.708227828,20.8045665013,7.2407297106,52.4281667421,2202.6390219635,1317.7378529971,1736433.0492214,0.5440643241,0.6197370163,0.3840739694,-0.0078604927,0.0661173167,0.0043714996,0.0403379684,0.0215520301,0.00046449,-7.79789786520269E-07,0.0492093414,0.0024215593,-3.49563888448756E-05,0.0147847263,0.0002185881,3.7745326279,2.8067262291,7.8777121253
256,20172066_F1.mp3,fear,5,95.703125,7,7,0.3857096434,0.2971003652,0.0882686228,0.5502428268,0.2536735111,0.0643502502,0.2609390933,0.1234670925,0.0152441229,0.7257432342,4.1791219711,17.4650592804,-8.0706710815,62.1491584778,3862.5178222656,0.1089861393,1.690636754,2.8582527637,0.0512636006,0.0298468564,0.0008908348,1936.8137350324,550.6083528383,303169.558215321,1904.3952518966,515.5520938877,265793.961511966,19.6588477744,7.0242977521,49.3407589104,3582.716388013,1598.0495114363,2553762.24100172,0.7918770738,1.0327372208,1.0665461672,0.0059589416,0.052986955,0.0028076174,0.1202701431,0.0462933298,0.0021430724,-6.44864599053108E-07,0.0487029441,0.0023719769,-0.000011727,0.0169513766,0.0002873492,4.0170521542,2.7732053685,7.6906680159
257,2018900027_A1.mp3,angry,4,143.5546875,2570,151.1764705882,0.5372389555,0.2947821319,0.0868965089,0.5525586566,0.2583921237,0.0667664896,0.2701899429,0.1016401892,0.0103307281,9.1777162552,91.1089859009,8300.84765625,1.8593089581,43.9018287659,1927.3706054688,-0.0765010864,5.8108539581,33.7660255432,0.1665490866,0.118900083,0.0141372299,3214.1463101045,1291.7358160815,1668581.4185477,2935.965100937,506.363550911,256404.045691243,18.5333665682,7.2984370382,53.2671832012,6677.7529934394,1927.8579011646,3716636.08708263,1.7967961214,2.8582177316,8.1694086012,0.0008118981,0.0498043794,0.0024804762,0.1238205907,0.0917277402,0.0084139783,-0.0020990244,0.1198161319,0.0143559054,0.0026199308,0.1247136891,0.0155535042,2.56,1.5451806883,2.3875833596
258,201556005_A2.mp3,angry,4,143.5546875,6607,244.7037037037,0.3365647793,0.3023649752,0.0914245695,0.411996839,0.2779416159,0.0772515419,0.2356906111,0.16668314,0.0277832692,2.4306619167,16.5933742523,275.340057373,-1.5653526783,47.1007080078,2218.4768066406,0.0253165141,1.9293854237,3.7225282192,0.0959775001,0.0406608209,0.0016533023,1850.0527286819,420.1539975964,176529.381696259,1908.3353597841,345.3783994156,119286.238782872,22.8048576046,7.2579841678,52.6783341805,3866.161704722,857.2811116944,734930.904467956,1.1264180931,1.2589892905,1.5850540336,0.0256543045,0.0820630082,0.0067343373,0.0811014474,0.032263199,0.001040914,-3.30462285091926E-06,0.0920293406,0.0084693991,-5.48330353922211E-06,0.0280360375,0.0007860194,4.989968254,2.9234642177,8.5466430324
259,20161096_A1.mp3,angry,4,117.4538352273,6623,264.92,0.5113174319,0.2839675844,0.0806375965,0.6322081669,0.2345302865,0.0550044553,0.2750906547,0.0875126566,0.0076584651,5.0054712296,68.2845153809,4662.775390625,-2.6718220711,50.0487442017,2504.876953125,0.0521763004,3.4204535484,11.6995029449,0.1069176793,0.1003954411,0.0100792451,3242.9496315667,1279.9290541694,1638218.38370683,3031.5246745891,316.6815504947,100287.204423736,17.9368584865,6.5541709983,42.9571574744,6945.1733966206,1746.2378911899,3049346.77262736,0.9084288619,1.4297288019,2.044124447,-0.0037430674,0.0300361529,0.0009021705,0.1667220917,0.1347254267,0.0181509406,4.62965317638009E-06,0.0791901574,0.006271081,-8.24374292278662E-05,0.0899113491,0.0080840513,1.436154195,0.8242029124,0.6793104407
260,20172099_A2.mp3,angry,4,143.5546875,5223,217.625,0.4284733534,0.3022353351,0.0913462043,0.4752469782,0.2710008523,0.073441462,0.2500737879,0.1442096874,0.0207964339,6.096186161,44.7900886536,2006.1519775391,1.7523162365,31.6015739441,998.6594238281,-0.0182578359,2.241617918,5.0248503685,0.1555635333,0.0574184917,0.0032968831,2388.3842493535,635.9766333207,404466.278129899,2492.0926890678,417.9699631282,174698.890077416,20.3076302356,6.7098923222,45.0226549753,5139.5951776489,1465.3359073543,2147209.32138185,2.0736726345,2.3872854731,5.6991319301,0.0169316508,0.0632499509,0.0040005563,0.1002321908,0.0411101573,0.001690045,-4.48421542387223E-06,0.1193803549,0.0142516689,4.96119173476473E-05,0.0719840527,0.0051817037,3.801106576,1.9190291631,3.6826729287
261,201501132_A1.mp3,angry,4,117.4538352273,6558,262.32,0.4611520171,0.256898433,0.0659968033,0.5599994492,0.2559305815,0.0655004625,0.2552798205,0.1347796223,0.0181655466,7.7299804688,69.9364852905,4891.1123046875,4.8622403145,20.6052684784,424.5770874023,-0.0063411966,1.216034174,1.4787391424,0.1740595698,0.0735712722,0.0054127318,2628.3655028442,245.0764918183,60062.4868419466,2610.2048014005,90.6658744372,8220.300787456,17.5541061131,6.686661796,44.7114459738,5665.6313972677,408.262556334,166678.314904352,2.6907734977,2.875319971,8.2674649358,-0.0057324633,0.0417752515,0.0017451716,0.1295259581,0.0329250551,0.0010840593,-4.55435401818249E-05,0.1042521372,0.0108685084,-0.0033708345,0.1190870255,0.0141817201,6.8789115646,4.365293578,19.0557880225
262,201516045_anger2.mka,angry,4,161.4990234375,7557,260.5862068966,0.4685738385,0.2789207101,0.0777967572,0.4648639938,0.2812099508,0.0790790364,0.2472220651,0.1490455764,0.0222145838,6.7261381149,40.8527297974,1668.9456787109,4.0402231216,26.8661270142,721.7888183594,0.0379786827,1.7859013081,3.1894435883,0.1686213017,0.0516016856,0.0026627341,2556.3559085651,411.6172390367,169428.751472172,2477.0176815464,191.5495848414,36691.243452904,19.7370957266,7.9313517913,62.9063412378,5259.4159727777,592.3541104314,350883.392145005,2.4233478784,2.6704280548,7.1311859959,0.0073311513,0.0788259839,0.0062135357,0.1208098863,0.0487254205,0.0023741666,-0.000020303,0.1258680969,0.0158427786,-0.0003010603,0.0760692507,0.0057865307,4.9307573696,2.9648643026,8.7904203326
263,201556069_A1.mp3,angry,4,66.2560096154,11025,459.375,0.4255024791,0.2679004073,0.0717706308,0.5728874301,0.2365306012,0.0559467253,0.2676812888,0.1080743307,0.011680061,11.7936210632,47.6571502686,2271.2038574219,5.2424688339,25.6097126007,655.857421875,0.0031105953,1.3418823481,1.8006480932,0.2261210829,0.0388941504,0.0015127548,2167.1501610035,428.0727492486,183246.278649213,2416.2732755883,307.3770204368,94480.6326925969,19.4935793058,7.0948656477,50.3371185589,4887.3974019307,1043.7515686949,1089417.33715296,3.2573637453,3.3776406099,11.4084560895,-0.014576842,0.0610338427,0.00372513,0.0940435588,0.0239657835,0.0005743588,-0.0001134145,0.171818614,0.0295216348,4.00807111873291E-05,0.0875238404,0.0076604225,2.4485442177,1.6397378097,2.6887400847
264,2018900070_A1.mp3,angry,4,99.3840144231,1517,137.9090909091,0.2512295544,0.282430917,0.0797672272,0.4078692012,0.2685887272,0.0721399044,0.2505931755,0.1433052466,0.0205363937,1.2975705862,7.0438437462,49.6157341003,-6.5945291519,36.9418029785,1364.6968994141,0.1082723588,3.0665812492,9.4039201736,0.0750788376,0.0231015868,0.0005336833,2494.0453761838,402.3318388058,161870.90851684,2315.0219083686,171.3205668238,29350.7366168348,19.5696469728,6.0019768379,36.0237259629,4868.8695257482,716.072061059,512759.196629228,1.1176954998,1.1946342043,1.4271508821,0.0058154398,0.0813820831,0.0066230434,0.1184570313,0.0454352932,0.0020643659,-0.0001230107,0.0655340627,0.0042947135,-0.0001666291,0.0240579024,0.0005787826,3.7649497894,2.626082827,6.8963110141
265,20173052_A1.mp3,angry,4,107.666015625,7864,302.4615384615,0.2703643739,0.2855103016,0.0815161318,0.4652976534,0.2545940248,0.0648181175,0.2600769449,0.1252729662,0.0156933161,2.8318135738,14.8319139481,219.9856719971,-7.6600842476,45.3137626648,2053.3371582031,0.0013772213,2.7066533566,7.3259720802,0.1033203751,0.0581732653,0.0033841287,2265.0644709158,568.9555322174,323710.39764078,2231.206475493,357.8395819657,128049.166421385,24.5238363858,9.2587931683,85.7252509325,4409.3643212061,1360.5764804286,1851168.3590954,1.1720396022,1.5225916965,2.3182854743,0.0059710636,0.0731972419,0.0053578362,0.1456315809,0.0564900357,0.0031911241,-0.000139559,0.1082914248,0.0117270323,-0.0001791491,0.0259842519,0.0006751814,3.4110113379,2.3561435695,5.55141252
266,20161058_A2.mp3,angry,4,73.828125,5287,293.7222222222,0.4864476919,0.2943740487,0.0866560861,0.6262758303,0.2408860257,0.0580260774,0.275796639,0.08526164,0.0072695473,11.275305748,111.6932373047,12475.37890625,1.3050105572,70.9200744629,5029.6572265625,0.0128686205,5.4833183289,30.066778183,0.1846312881,0.1162498519,0.0135140289,794.3236097326,571.9235886288,327096.591230025,1287.6960273192,455.3613517393,207353.960657818,22.0674831139,8.407444588,70.6851245002,1441.3223023698,1243.4418076039,1546147.52889726,1.4250938527,2.082530039,4.3369313635,-0.0093967413,0.0448440026,0.0020109846,0.0267240356,0.0248732089,0.0006186765,-0.000000605,0.1072633415,0.011505424,0.0001466254,0.144191578,0.0207912121,2.100244898,1.264506691,1.5989771715
267,20172135_A1.mp3,angry,4,123.046875,8285,285.6896551724,0.3317380548,0.2892147601,0.0836451724,0.4870943075,0.2637059014,0.0695408024,0.2501930478,0.1440026811,0.0207367722,9.9396123886,48.686542511,2370.3793945313,7.1487002373,28.3443813324,803.4039916992,0.0099257603,2.1025116444,4.4205551147,0.2061327547,0.0293521453,0.0008615484,1984.4439356668,498.0152260933,248019.165420767,2424.6948670745,367.3515366694,134947.151493388,19.1063451783,6.9065421417,47.7003243552,4560.6718151775,1331.8048981571,1773704.28675517,2.6041385509,2.7251693339,7.4265478983,0.0096831418,0.059530666,0.0035439002,0.0693504889,0.0236024376,0.0005570751,-9.4365032055066E-06,0.16807127,0.0282479506,-6.17803962086327E-05,0.0637805164,0.0040679546,3.8545124717,2.2600066671,5.1076301352
268,20172053_A2.mp3,angry,4,135.9991776316,1998,133.2,0.3547888994,0.2799209654,0.0783557445,0.5775061072,0.2493117667,0.062156357,0.2726957874,0.0947118836,0.0089703409,16.6673774719,139.7004852295,19516.2265625,6.4302573204,25.9386539459,672.8137207031,0.0152402949,1.8651527166,3.4787945747,0.2557636499,0.1055112928,0.0111326324,2482.1624773822,770.2996122405,593361.492617937,2531.8803363921,453.8275586104,205959.452954244,20.292289458,7.3338698186,53.7856465161,5420.0388891457,1591.4677106065,2532769.47390311,3.1325495608,3.5348869252,12.495425574,-0.0001498269,0.0520431939,0.002708494,0.0998106586,0.0504813228,0.0025483639,-3.49248443853867E-06,0.2033860236,0.0413658731,-0.0001303042,0.1212591603,0.0147037832,3.7255127236,2.5577250802,6.5419575859
269,20172027_A1.mp3,angry,4,143.5546875,2322,145.125,0.3493922949,0.2825267315,0.0798213482,0.5859303652,0.2511623796,0.0630825409,0.2732374618,0.0931376552,0.0086746228,19.1038722992,152.0701599121,23125.33203125,6.5628199577,21.2416343689,451.2070007324,0.0247288607,1.7770884037,3.1580433846,0.2786910236,0.105099462,0.0110458964,2715.9501189525,624.2288120574,389661.609802651,2689.2480974512,308.2200219339,94999.5819209152,19.8752148816,6.9749337365,48.649700628,5927.1011881135,1215.977684494,1478601.72918733,3.4501699005,3.8546681112,14.8584662473,0.0018649458,0.0488954237,0.0023907625,0.109067146,0.0512645901,0.0026280582,-1.22736328194151E-05,0.2161376327,0.0467154793,-0.0003428009,0.1335185021,0.0178271923,2.4044263039,1.4743386735,2.1736745242
270,201556137_A1.mp3,angry,4,129.19921875,3964,198.2,0.2561126351,0.3031642735,0.0919085741,0.4529053798,0.264057103,0.0697261536,0.2386061656,0.1624820946,0.0264004311,1.3949068785,10.4227647781,108.6340179443,-7.3423471451,41.9120979309,1756.6239013672,0.0405883305,1.4155727625,2.0038464069,0.0787087753,0.0369433388,0.0013648104,2655.6252709668,415.604883499,172727.419188248,2406.7038138678,216.3245965379,46796.3310672816,21.6627095125,7.872444097,61.9753760601,5403.8959849965,772.5308015774,596803.839385802,0.949494321,1.086774018,1.1810777663,0.006118819,0.081871795,0.0067029908,0.1478484183,0.0514236775,0.0026443946,-3.13957343678339E-06,0.0805610344,0.0064900806,-0.000009345,0.0178141054,0.0003173423,4.3273551845,2.3190229432,5.3778674111
271,201564070_A1.mp3,angry,4,143.5546875,9109,284.65625,0.3468423486,0.3014013171,0.0908427611,0.4120934117,0.2767931498,0.0766144478,0.2372915648,0.1643960055,0.0270260466,1.71512568,12.1090631485,146.62940979,-3.57903409,49.905544281,2490.5632324219,0.0253570005,1.7083112001,2.9183270931,0.0842042193,0.0234200489,0.0005484986,1746.6681994126,260.2273028214,67718.2491337234,1756.7792620332,189.858504961,36046.2519060083,23.7337848379,7.8400153153,61.4658401441,3548.7895232952,473.6262526348,224321.827184902,1.0128102884,1.0937999963,1.196398432,0.0235761559,0.0833196068,0.0069421569,0.076528385,0.0256830095,0.000659617,-1.68555482105148E-06,0.0774752498,0.0060024145,-1.04855334939202E-05,0.0235585794,0.0005550067,2.3359274376,1.3884562112,1.9278106504
272,201502014_A2.mp3,angry,4,143.5546875,6818,252.5185185185,0.3493137658,0.3024192452,0.0914573967,0.4191435383,0.2760879698,0.0762245671,0.2395114158,0.1611447021,0.025967615,1.4275357723,9.9437627792,98.8784255981,-3.8948676586,50.6858596802,2569.0563964844,0.0445557833,2.2836015224,5.2148356438,0.0773508772,0.0196166821,0.0003848143,1870.5350978133,481.8557362191,232184.950527216,1875.6874536932,197.0893330466,38844.2052007621,21.8422017485,6.6777980039,44.5929861814,3754.6371541269,716.6151516527,513537.275578184,0.9434617988,1.0026343004,1.0052755403,0.0251302801,0.0819999175,0.0067239865,0.083396356,0.0570507694,0.0032547903,-6.51360687697888E-06,0.0714063272,0.0050988635,-8.33355006761849E-05,0.0203714464,0.0004149958,5.1896598639,3.5185319178,12.3800668569
273,201501176_A1.mp3,angry,4,143.5546875,7376,263.4285714286,0.2660289109,0.3150788844,0.0992746949,0.4028065485,0.2720042502,0.0739863121,0.2300753337,0.1743521556,0.0303986742,2.4513287544,15.4387950897,238.3563842773,-0.9459211826,52.9270935059,2801.27734375,0.0643738136,3.0952568054,9.5806150436,0.0970170721,0.0316578783,0.0010022213,1870.529344518,701.9540323159,492739.4634845,2576.1747598026,370.3120892592,137131.043451514,19.3847848828,6.4610429067,41.7450754428,4391.2626710285,1690.1053172907,2856455.9835344,0.9124084262,1.0558840527,1.1148911327,-0.0026229157,0.0700927842,0.0049129984,0.0505765708,0.0737865914,0.0054444611,-3.1427298381459E-05,0.0886240974,0.0078542307,-1.02515934941039E-06,0.0309119057,0.0009555459,3.1764897959,1.677223471,2.8130785717
274,201556073_A2.mp3,angry,4,184.5703125,13877,315.3863636364,0.2908622622,0.2880054414,0.0829471275,0.4961210293,0.2514221035,0.0632130742,0.2570386731,0.1313942687,0.0172644539,2.8007843494,13.1854534149,173.8561706543,-5.2136650085,33.5212631226,1123.6750488281,0.0083725424,1.9789303541,3.9161651134,0.1139641628,0.0214449838,0.0004598873,2634.337891846,430.3525965113,185203.357324047,2407.4155766378,165.2202345239,27297.7258961444,21.6330200409,7.8303244884,61.3139815938,5516.1941125596,617.0843835557,380793.136428266,1.6103368995,1.6794037569,2.8203969786,-0.0208683705,0.067982582,0.0046216315,0.1427091447,0.043524134,0.0018943502,1.57391855282185E-06,0.0909938812,0.008279887,-1.7130900232587E-05,0.0400955118,0.0016076502,5.5462520246,4.4639018652,19.9264198621
275,20161087_A2.mp3,angry,4,103.359375,5817,264.4090909091,0.3844823837,0.2911516428,0.0847692862,0.546039872,0.2606710492,0.0679493959,0.2619833705,0.1212355019,0.0146980469,15.2861156464,103.6680221558,10747.0595703125,4.2773251534,55.9264564514,3127.7685546875,-0.0015212585,2.1149804592,4.4731421471,0.2177615166,0.1494532079,0.0223362595,1583.3547873965,912.2150324064,832136.265348296,1905.1759821293,789.6078201428,623480.509630614,21.7831427042,7.0610254832,49.8580808745,3315.5098990258,2123.3051812563,4508424.89274963,3.0764352115,4.5472059582,20.6770820265,0.0100371516,0.0483094766,0.0023338055,0.0761171465,0.0571857766,0.003270213,5.67583720112452E-06,0.198906377,0.0395637453,-0.0002037977,0.0936490968,0.0087701539,6.2290583602,3.9888898714,15.9112424059
276,201556073_A1.mp3,angry,4,89.1029094828,1676,152.3636363636,0.2727063298,0.2867111266,0.0822032765,0.4820863936,0.2584461334,0.0667944039,0.2602913114,0.1248269465,0.0155817666,7.7469806671,37.1395187378,1379.3438720703,-0.4447740614,41.6341323853,1733.4008789063,0.0676023141,2.6821634769,7.1940011978,0.1886793077,0.0266231466,0.0007087919,1738.0810172242,395.4203820199,156357.278516786,1622.1391142533,184.7927467832,34148.3592636969,21.9359708767,8.500720562,72.2622500724,3314.0389818664,628.0667233661,394467.808999891,2.6515641944,2.7352423809,7.4815508821,-0.0200882959,0.0686282547,0.0047098373,0.0980650176,0.0446996036,0.0019980546,7.63063053454971E-06,0.1566918492,0.024552336,7.10453459760174E-05,0.0598650277,0.0035838217,0.1160997732,0,0
277,201501004_A1.mp3,angry,4,107.666015625,3844,213.5555555556,0.2895956635,0.2946717441,0.086831443,0.4990084951,0.2600512751,0.0676266657,0.2597510024,0.12594741,0.0158627501,3.2547926903,25.2475376129,637.4381713867,-2.4896686077,37.3937950134,1398.2958984375,0.0436589457,3.6526770592,13.3420495987,0.1191216633,0.0384482592,0.0014782688,2596.0807650858,785.8791889528,617606.099629063,2441.8747963242,551.4058161357,304048.374068264,21.5350653657,7.7348192816,59.8274293185,5445.881652832,1563.7623613625,2445352.72281384,1.498165526,1.6669387697,2.778684862,-0.0034072375,0.0608470397,0.0037023622,0.1254272461,0.0500624316,0.0025062471,-0.000006008,0.0914648771,0.0083658239,-2.35041643463774E-05,0.0545234755,0.0029728094,2.6540408163,1.7070867856,2.9141452935
278,20172061_A1.mp3,angry,4,143.5546875,5516,220.64,0.4932262897,0.2695016861,0.0726311579,0.5850787859,0.2437889968,0.059433075,0.2711048656,0.0991740145,0.0098354852,5.4917674065,44.0042800903,1936.3768310547,4.947057724,41.7495651245,1743.0261230469,0.0117983995,1.6787514687,2.8182065487,0.1421300322,0.0584785193,0.0034197373,1585.9482027935,429.1914944502,184205.338908368,2017.2728405015,402.3253204155,161865.663447444,19.4632785457,7.3351816716,53.8048901556,3520.3530308191,1105.4745316572,1222073.94014271,1.6717683141,1.9050586893,3.6292486095,0.0106696691,0.0527904243,0.0027868289,0.05408714,0.0213089194,0.00045407,-1.56386340677273E-05,0.1179707274,0.0139170922,7.28025843272917E-05,0.0513664596,0.002638513,5.2558367347,2.5248033262,6.3746318362
279,20161087_A1.mp3,angry,4,78.3025568182,2106,175.5,0.4895553589,0.2657440007,0.0706198737,0.5439384881,0.2417570122,0.0584464529,0.2657313883,0.1127836982,0.0127201626,4.2773303986,24.1136779785,581.4694213867,5.8410944939,28.0032939911,784.1845092773,0.0116930325,2.4505264759,6.0050797462,0.1348820925,0.0442220904,0.0019555932,2514.468577894,642.9907369134,413437.087756463,2635.1607177352,344.9789932208,119010.505763611,17.9949577856,8.1512346849,66.4426268887,5612.4442674456,1365.4585909143,1864477.16350152,2.066154088,2.3258430374,5.4095458346,0.0033086778,0.0443995645,0.0019713213,0.1210274675,0.0566821214,0.0032128629,-8.02677561750897E-07,0.0904945731,0.0081892675,-0.0002008306,0.0684648454,0.0046874355,5.2523537415,3.2206303102,10.372459595
280,20161096_A2.mp3,angry,4,123.046875,8845,305,0.3630842268,0.3027801216,0.0916757956,0.5438990211,0.2559156483,0.065492819,0.2656608655,0.1129497139,0.0127576379,1.8194857836,9.5598220825,91.3902053833,-5.2540926933,37.2290992737,1386.0057373047,-0.011981017,3.3121092319,10.9700679779,0.0930247903,0.0440135486,0.0019371924,2544.648304857,449.1449312007,201731.169223307,2243.0703580887,280.3530786554,78597.8487115665,19.1379108105,7.2109604373,51.9979504289,4786.7976698765,1026.3766646082,1053449.05765215,1.4622627036,1.9123590094,3.6571169808,-0.0027052437,0.0555315667,0.0030837549,0.1398770591,0.0366960513,0.0013466002,2.10107646125834E-06,0.0634559989,0.004026664,-2.47156785917468E-05,0.0563898236,0.0031798121,2.9756371882,1.5390692337,2.368734106
281,2018900070_A2.mp3,angry,4,123.046875,8762,302.1379310345,0.491689682,0.280400902,0.0786246583,0.5621180639,0.252136424,0.0635727763,0.2650929516,0.1142762457,0.0130590603,2.3004205227,39.3156661987,1545.7215576172,-5.424012661,49.0009002686,2401.0883789063,0.0542467758,3.0111501217,9.0670251846,0.0710736588,0.070208393,0.0049292189,2831.449411973,1407.6192693855,1981392.00754532,2537.3683110447,723.4023373556,523310.941691554,18.7140255954,7.6019064657,57.788981914,5658.538828515,2658.3648452363,7066903.65038831,0.7424582516,1.0716221506,1.1483740336,0.0091929974,0.0507449043,0.0025750453,0.1564856099,0.1123677689,0.0126265155,-2.2158083083923E-06,0.0726338848,0.0052756811,-0.0001254857,0.0454184823,0.0020628385,1.900553288,1.3722831128,1.8831609417
282,201502203_A2.mp3,angry,4,99.3840144231,4909,245.45,0.5879742503,0.2312948853,0.0534973256,0.5583794991,0.2424962888,0.0588044501,0.2675021228,0.1085170385,0.0117759476,11.3845491409,100.0287094116,10005.7431640625,3.7822201252,23.7777919769,565.3833618164,0.0338060372,2.1442444324,4.5977840424,0.2084465027,0.1022065654,0.0104461825,2598.6925917645,521.9880861322,272471.562063978,2452.3090383191,381.7687452135,145747.374821911,17.464885755,6.1053356103,37.2751229139,5271.0233351764,1227.7745653363,1507430.38328661,3.2267338024,3.5995011221,12.9564083282,-0.0204868525,0.0573157408,0.0032850941,0.1395236745,0.0557275474,0.0031055595,-1.83312804438174E-05,0.1757384539,0.0308840033,-0.0001748548,0.0920576006,0.0084746024,1.8750113379,1.0225450866,1.0455984541
283,201531031_A1.mp3,angry,4,95.703125,11151,384.5172413793,0.6055955291,0.2139545679,0.0457765572,0.6363405807,0.2102211025,0.044192912,0.2818418025,0.0624382229,0.0038985317,6.8611440659,26.2975845337,691.5629272461,6.9521207809,22.5283966064,507.5286865234,0.0235875305,1.6409041882,2.6925666332,0.1800647527,0.019876292,0.0003950669,2431.7797827018,280.7877231431,78841.7454678727,2401.2048513212,146.5489139319,21476.5841746109,18.4999873714,7.7328154498,59.7964347806,5041.1860070414,541.5557250037,293282.60328432,3.1379860375,3.2260817376,10.4076033774,-0.001157848,0.0427241078,0.0018253494,0.1234347459,0.0289092562,0.0008357451,-4.97454664127872E-07,0.1262320578,0.0159345325,1.58787806867622E-05,0.0737446472,0.0054382733,5.3220136054,3.4161722533,11.6702328644
284,201516045_anger1.mka,angry,4,83.3543346774,6352,317.6,0.5332491398,0.2580862641,0.0666085258,0.5567741367,0.2516140965,0.0633096535,0.2671569108,0.1093641547,0.0119605183,3.5221889019,17.3252182007,300.1632080078,3.798479557,21.8270072937,476.4182434082,0.0004703438,1.2066156864,1.4559212923,0.1303574741,0.0212957039,0.000453507,2892.6659984432,282.6929238805,79915.2892120888,2597.0338390715,167.3091219616,27992.3422915628,20.6274134106,9.990270095,99.8054965706,5805.1400193022,574.0167971363,329495.283394663,2.0259271502,2.1106882614,4.4550049369,-0.0221340194,0.0600279306,0.0036033525,0.1570883832,0.0332612265,0.0011063092,1.00440956884995E-06,0.0950801745,0.0090402393,4.11226064898074E-05,0.0561061688,0.0031479022,1.9562811791,1.1722484351,1.3741663936
